date,month,quarter,category,country,channel,customer_segment,units,order_value,discount_pct,final_value,rating,returned
2024-12-03,12,4,Home,Germany,web,new,5,218.78,1.3,1080.11,4.4,0
2024-02-26,2,1,Home,Germany,app,new,1,420.91,13.2,365.36,3.9,0
2023-01-11,1,1,Clothing,France,web,new,1,124.69,25.3,93.11,3.2,0
2023-12-20,12,4,Clothing,Germany,app,returning,4,77.37,14.4,264.81,4.2,0
2023-04-02,4,2,Sports,Japan,app,new,3,260.63,12.1,686.96,4.3,0
2023-07-25,7,3,Clothing,USA,app,new,2,222.99,23.2,342.62,4.2,0
2024-04-30,4,2,Clothing,Japan,web,vip,3,111.22,1.5,328.62,4.9,0
2023-10-09,10,4,Home,Germany,app,returning,2,338.97,11.4,600.35,4.1,0
2023-11-13,11,4,Clothing,Germany,app,new,2,37.21,10.6,66.51,4.3,0
2024-09-19,9,3,Electronics,Germany,mobile,new,2,431.85,16.6,720.37,4.6,0
2023-05-30,5,2,Clothing,France,mobile,new,1,31.44,33.4,20.93,3.6,1
2023-10-08,10,4,Electronics,Germany,mobile,new,1,1448.08,8.8,1320.38,4.0,0
2024-11-14,11,4,Electronics,USA,mobile,new,1,617.95,10.1,555.6,4.2,0
2023-09-19,9,3,Electronics,Germany,app,new,3,840.21,13.1,2191.28,4.4,0
2024-03-06,3,1,Clothing,Germany,web,new,5,63.06,23.3,241.95,3.5,0
2023-05-24,5,2,Electronics,Germany,web,new,1,637.31,24.5,481.21,3.6,0
2024-08-31,8,3,Home,Japan,mobile,new,1,55.87,20.1,44.65,4.1,0
2023-03-18,3,1,Electronics,UK,mobile,returning,2,708.11,10.0,1274.76,4.1,0
2024-06-16,6,2,Electronics,UK,mobile,returning,2,191.08,8.5,349.63,4.1,0
2023-02-17,2,1,Home,France,web,returning,3,45.33,2.6,132.47,4.2,0
2023-07-08,7,3,Electronics,Japan,mobile,vip,2,610.29,10.7,1090.42,4.6,0
2024-10-12,10,4,Electronics,USA,web,new,5,871.43,9.5,3944.24,3.8,0
2023-11-30,11,4,Sports,Japan,app,vip,4,313.01,13.9,1077.55,3.7,0
2024-11-27,11,4,Books,Germany,mobile,new,2,46.13,6.1,86.66,5.0,0
2023-11-09,11,4,Sports,UK,mobile,returning,1,347.28,19.9,278.28,3.9,0
2023-03-07,3,1,Clothing,Germany,web,returning,1,59.66,33.6,39.62,3.4,0
2023-01-11,1,1,Electronics,France,web,new,2,136.36,7.5,252.31,4.2,0
2023-01-11,1,1,Sports,France,web,returning,3,73.51,13.1,191.58,4.4,0
2024-11-20,11,4,Clothing,Japan,web,vip,2,261.15,32.6,352.08,3.3,0
2024-12-15,12,4,Clothing,Japan,web,new,5,115.53,27.9,416.74,3.4,0
2024-05-22,5,2,Clothing,USA,web,new,3,142.32,27.5,309.43,3.7,0
2023-04-19,4,2,Books,Japan,web,new,2,58.95,4.9,112.07,4.2,0
2024-11-12,11,4,Clothing,UK,mobile,returning,2,271.7,11.3,481.98,4.8,0
2023-04-16,4,2,Sports,France,mobile,returning,1,149.96,13.3,130.02,4.4,0
2024-08-02,8,3,Books,UK,mobile,returning,2,10.2,9.8,18.4,4.2,0
2023-12-30,12,4,Books,Germany,mobile,returning,1,32.52,9.9,29.29,4.7,0
2023-03-15,3,1,Clothing,USA,mobile,vip,1,22.55,17.9,18.52,4.1,0
2023-11-05,11,4,Electronics,UK,web,returning,1,391.1,17.5,322.6,3.9,0
2024-05-19,5,2,Home,Germany,web,new,3,233.71,4.6,669.19,4.0,0
2024-07-03,7,3,Electronics,USA,app,vip,5,311.5,20.6,1236.93,3.6,0
2024-04-07,4,2,Home,Germany,web,returning,5,91.62,20.2,365.62,3.7,0
2023-10-18,10,4,Electronics,USA,app,new,1,301.69,23.5,230.74,3.3,0
2023-02-01,2,1,Clothing,Germany,mobile,new,2,201.75,35.9,258.59,2.7,1
2024-04-03,4,2,Electronics,USA,web,vip,4,786.62,11.6,2780.86,4.3,1
2024-09-02,9,3,Electronics,USA,app,returning,5,511.33,17.8,2101.21,4.1,1
2023-08-27,8,3,Electronics,USA,web,returning,3,596.93,7.3,1660.3,4.2,1
2023-12-03,12,4,Clothing,Germany,mobile,returning,2,289.45,24.3,438.08,3.7,0
2024-03-31,3,1,Home,Japan,app,vip,5,419.85,17.4,1734.78,4.7,0
2023-05-06,5,2,Electronics,Japan,mobile,returning,2,658.89,22.5,1021.28,3.6,0
2023-12-09,12,4,Electronics,USA,web,new,2,1183.29,0.0,2366.58,4.5,0
2023-02-25,2,1,Clothing,UK,mobile,new,2,230.61,26.0,341.35,3.2,0
2024-11-19,11,4,Sports,Germany,mobile,returning,2,41.27,5.2,78.25,4.8,1
2024-04-15,4,2,Electronics,UK,mobile,new,2,455.33,30.3,634.51,3.5,0
2024-09-15,9,3,Electronics,Germany,web,returning,3,329.18,20.0,790.47,3.6,0
2023-11-03,11,4,Electronics,USA,mobile,new,1,515.84,4.2,494.31,4.1,0
2023-10-12,10,4,Sports,Germany,mobile,returning,1,251.31,1.1,248.53,4.9,0
2023-05-08,5,2,Clothing,France,web,new,5,108.59,25.2,406.09,3.7,0
2023-12-18,12,4,Books,UK,mobile,new,1,66.12,4.8,62.95,4.7,0
2023-10-19,10,4,Home,Germany,app,new,2,366.93,4.7,699.47,4.1,0
2024-09-19,9,3,Home,Japan,web,vip,2,364.16,21.0,575.31,3.9,0
2024-06-05,6,2,Books,Germany,web,vip,1,44.47,3.1,43.09,4.7,0
2023-05-11,5,2,Home,France,web,returning,3,413.95,8.0,1142.24,4.6,0
2024-05-12,5,2,Clothing,France,web,returning,3,130.98,25.8,291.54,3.3,1
2023-10-12,10,4,Electronics,Japan,web,new,1,1168.2,23.3,895.46,3.8,0
2023-03-12,3,1,Electronics,USA,web,returning,4,748.58,9.7,2702.62,3.9,0
2023-06-28,6,2,Home,Japan,mobile,new,1,220.24,4.8,209.76,4.0,0
2023-07-01,7,3,Electronics,Germany,web,vip,5,141.01,7.0,655.65,4.5,0
2024-03-25,3,1,Sports,USA,mobile,new,2,144.13,21.7,225.69,4.4,0
2024-05-11,5,2,Electronics,Germany,mobile,returning,1,470.29,14.7,401.18,4.2,0
2024-08-27,8,3,Sports,France,mobile,vip,1,168.1,7.9,154.9,4.2,0
2024-09-12,9,3,Clothing,Japan,web,vip,4,118.47,30.0,331.73,3.8,0
2023-12-11,12,4,Sports,France,mobile,returning,2,283.98,12.5,496.73,4.2,0
2023-02-03,2,1,Home,France,web,vip,1,66.56,3.6,64.14,4.9,0
2023-04-18,4,2,Books,Germany,app,new,1,61.16,3.5,59.04,4.8,0
2024-12-27,12,4,Clothing,France,app,returning,4,73.2,34.6,191.63,3.4,0
2024-03-07,3,1,Electronics,Japan,mobile,returning,1,651.5,21.0,514.42,3.5,0
2024-10-03,10,4,Clothing,USA,web,vip,2,174.92,30.0,244.75,3.2,0
2024-10-31,10,4,Home,Japan,web,returning,2,176.27,16.1,295.63,4.0,0
2024-01-04,1,1,Sports,Germany,mobile,new,2,80.46,16.4,134.52,4.1,0
2024-09-21,9,3,Electronics,Germany,app,returning,2,810.4,17.3,1339.81,3.6,0
2024-03-30,3,1,Sports,France,app,new,4,148.6,17.7,489.38,4.1,0
2024-11-05,11,4,Home,USA,mobile,returning,2,504.34,19.9,808.03,3.7,0
2023-10-22,10,4,Electronics,Japan,web,returning,3,1380.72,14.6,3538.39,3.5,0
2023-10-14,10,4,Clothing,USA,mobile,returning,1,59.49,19.5,47.87,3.8,0
2024-11-26,11,4,Clothing,UK,web,vip,1,88.4,23.8,67.34,3.5,0
2023-06-25,6,2,Electronics,France,app,returning,2,284.52,20.3,453.74,4.3,0
2023-02-15,2,1,Electronics,USA,web,new,1,1059.93,9.1,962.98,3.7,0
2024-02-14,2,1,Electronics,Germany,mobile,returning,2,912.74,10.6,1631.51,4.1,0
2023-01-24,1,1,Electronics,USA,app,returning,2,503.56,7.5,931.1,4.9,0
2023-08-18,8,3,Electronics,USA,mobile,returning,2,466.87,9.5,845.3,3.8,0
2024-05-02,5,2,Clothing,Germany,mobile,vip,2,69.97,25.3,104.6,3.9,0
2023-11-10,11,4,Sports,USA,web,vip,4,205.13,0.0,820.52,4.4,0
2023-10-18,10,4,Home,UK,mobile,returning,1,473.15,15.4,400.48,3.5,0
2024-06-04,6,2,Electronics,Japan,web,returning,3,629.09,5.8,1778.68,4.1,0
2023-07-09,7,3,Clothing,UK,mobile,new,1,152.85,24.3,115.71,4.1,0
2024-10-10,10,4,Electronics,France,mobile,new,2,536.5,13.4,928.84,4.6,0
2024-09-18,9,3,Books,Germany,mobile,new,1,34.81,4.6,33.21,5.0,0
2023-12-22,12,4,Home,Germany,mobile,returning,1,149.5,14.8,127.31,3.8,0
2023-07-23,7,3,Home,USA,mobile,returning,2,35.4,22.4,54.96,3.4,0
2024-11-23,11,4,Sports,USA,web,vip,2,198.3,14.7,338.25,4.4,0
2024-05-20,5,2,Clothing,USA,web,returning,2,102.91,23.1,158.29,3.4,0
