date,year,month,season,source,region,production_gwh,consumption_gwh,co2_tonnes,capacity_pct,spot_price_mwh,cost_usd_k
2023-08-20,2023,8,Summer,Coal,West,39.66,38.99,32.518,69.3,56.08,2223.94
2023-08-21,2023,8,Summer,Solar,North,42.14,40.11,0.0,80.9,60.98,2569.81
2023-08-21,2023,8,Summer,Wind,West,23.01,20.74,0.0,32.4,60.98,1403.03
2023-08-21,2023,8,Summer,Gas,East,86.58,79.97,42.423,82.1,60.98,5279.53
2023-08-21,2023,8,Summer,Nuclear,West,50.94,48.55,0.611,95.2,60.98,3106.35
2023-08-21,2023,8,Summer,Coal,South,46.16,42.53,37.849,57.0,60.98,2814.68
2023-08-22,2023,8,Summer,Solar,East,43.25,38.87,0.0,84.9,62.96,2723.29
2023-08-22,2023,8,Summer,Wind,South,29.72,28.38,0.0,33.8,62.96,1871.34
2023-08-22,2023,8,Summer,Gas,East,82.54,70.23,40.445,82.1,62.96,5196.71
2023-08-22,2023,8,Summer,Nuclear,West,57.51,56.18,0.69,92.8,62.96,3620.92
2023-08-22,2023,8,Summer,Coal,North,46.5,41.42,38.127,69.5,62.96,2927.39
2023-08-23,2023,8,Summer,Solar,East,40.02,33.66,0.0,88.5,69.36,2775.76
2023-08-23,2023,8,Summer,Wind,North,30.17,26.32,0.0,28.6,69.36,2092.74
2023-08-23,2023,8,Summer,Gas,East,89.58,87.9,43.895,83.8,69.36,6213.39
2023-08-23,2023,8,Summer,Nuclear,South,45.83,39.8,0.55,84.6,69.36,3178.46
2023-08-23,2023,8,Summer,Coal,East,52.82,44.23,43.309,70.4,69.36,3663.32
2023-08-24,2023,8,Summer,Solar,South,43.23,39.45,0.0,79.9,76.58,3310.63
2023-08-24,2023,8,Summer,Wind,West,29.44,24.39,0.0,31.5,76.58,2254.88
2023-08-24,2023,8,Summer,Gas,West,80.08,69.14,39.239,78.4,76.58,6132.57
2023-08-24,2023,8,Summer,Nuclear,North,14.33,12.03,0.172,31.7,76.58,1097.6
2023-08-24,2023,8,Summer,Coal,East,46.23,42.24,37.906,58.3,76.58,3540.05
2023-08-25,2023,8,Summer,Solar,North,54.19,47.94,0.0,95.3,62.21,3370.92
2023-08-25,2023,8,Summer,Wind,East,25.22,23.1,0.0,44.4,62.21,1568.77
2023-08-25,2023,8,Summer,Gas,East,78.47,75.91,38.448,77.9,62.21,4881.38
2023-08-25,2023,8,Summer,Nuclear,South,66.3,64.97,0.796,80.0,62.21,4124.26
2023-08-25,2023,8,Summer,Coal,South,47.98,40.89,39.345,65.3,62.21,2984.97
2023-08-26,2023,8,Summer,Solar,East,45.32,38.43,0.0,89.6,59.37,2690.48
2023-08-26,2023,8,Summer,Wind,West,28.42,25.41,0.0,27.5,59.37,1687.09
2023-08-26,2023,8,Summer,Gas,North,89.01,76.16,43.615,75.3,59.37,5284.58
2023-08-26,2023,8,Summer,Nuclear,North,65.58,64.39,0.787,91.8,59.37,3893.56
2023-08-26,2023,8,Summer,Coal,South,52.03,49.91,42.666,58.8,59.37,3089.12
2023-08-27,2023,8,Summer,Solar,South,46.72,44.57,0.0,75.8,70.29,3283.95
2023-08-27,2023,8,Summer,Wind,West,28.88,24.94,0.0,27.0,70.29,2030.0
2023-08-27,2023,8,Summer,Gas,North,73.06,63.05,35.8,88.8,70.29,5135.54
2023-08-27,2023,8,Summer,Nuclear,North,50.59,47.46,0.607,89.4,70.29,3555.92
2023-08-27,2023,8,Summer,Coal,East,43.36,40.44,35.555,65.4,70.29,3047.72
2023-08-28,2023,8,Summer,Solar,East,53.23,48.34,0.0,78.3,67.18,3576.01
2023-08-28,2023,8,Summer,Wind,East,33.66,31.18,0.0,34.1,67.18,2261.42
2023-08-28,2023,8,Summer,Gas,South,97.99,90.36,48.014,82.4,67.18,6582.83
2023-08-28,2023,8,Summer,Nuclear,North,63.91,62.95,0.767,79.1,67.18,4293.47
2023-08-28,2023,8,Summer,Coal,North,57.22,55.5,46.918,51.4,67.18,3843.87
2023-08-29,2023,8,Summer,Solar,North,51.78,50.84,0.0,83.5,72.32,3744.77
2023-08-29,2023,8,Summer,Wind,East,23.73,19.83,0.0,48.3,72.32,1716.36
2023-08-29,2023,8,Summer,Gas,South,90.29,74.81,44.244,71.0,72.32,6529.98
2023-08-29,2023,8,Summer,Nuclear,West,63.37,62.58,0.76,77.8,72.32,4583.21
2023-08-29,2023,8,Summer,Coal,South,49.29,40.55,40.418,57.1,72.32,3564.64
2023-08-30,2023,8,Summer,Solar,East,45.41,37.85,0.0,87.4,57.27,2600.61
2023-08-30,2023,8,Summer,Wind,South,27.89,25.2,0.0,29.9,57.27,1596.98
2023-08-30,2023,8,Summer,Gas,East,83.17,70.16,40.755,84.8,57.27,4763.37
2023-08-30,2023,8,Summer,Nuclear,West,11.01,10.4,0.132,24.4,57.27,630.4
2023-08-30,2023,8,Summer,Coal,South,54.05,52.03,44.323,60.4,57.27,3095.56
2023-08-31,2023,8,Summer,Solar,South,51.58,48.8,0.0,87.5,59.91,3089.96
2023-08-31,2023,8,Summer,Wind,East,34.31,33.33,0.0,19.1,59.91,2055.27
2023-08-31,2023,8,Summer,Gas,West,98.0,93.65,48.02,78.5,59.91,5871.16
2023-08-31,2023,8,Summer,Nuclear,East,13.73,12.74,0.165,26.2,59.91,822.34
2023-08-31,2023,8,Summer,Coal,South,49.65,45.9,40.713,50.6,59.91,2974.51
2023-09-01,2023,9,Autumn,Solar,West,42.54,35.35,0.0,80.8,60.72,2583.11
2023-09-01,2023,9,Autumn,Wind,North,31.26,25.91,0.0,34.4,60.72,1898.23
2023-09-01,2023,9,Autumn,Gas,South,88.66,73.95,43.442,75.2,60.72,5383.21
2023-09-01,2023,9,Autumn,Nuclear,West,67.15,58.73,0.806,83.2,60.72,4077.51
2023-09-01,2023,9,Autumn,Coal,East,55.11,47.79,45.189,59.0,60.72,3346.22
2023-09-02,2023,9,Autumn,Solar,South,40.85,38.96,0.0,89.6,56.36,2302.49
2023-09-02,2023,9,Autumn,Wind,East,25.54,25.01,0.0,23.2,56.36,1439.55
2023-09-02,2023,9,Autumn,Gas,West,86.03,83.31,42.153,77.6,56.36,4848.44
2023-09-02,2023,9,Autumn,Nuclear,East,48.1,45.48,0.577,88.6,56.36,2710.98
2023-09-02,2023,9,Autumn,Coal,East,52.91,48.35,43.384,54.7,56.36,2981.82
2023-09-03,2023,9,Autumn,Solar,South,42.75,37.53,0.0,93.6,63.89,2731.61
2023-09-03,2023,9,Autumn,Wind,East,28.62,25.28,0.0,37.2,63.89,1828.43
2023-09-03,2023,9,Autumn,Gas,West,83.26,69.99,40.796,79.9,63.89,5319.32
2023-09-03,2023,9,Autumn,Nuclear,North,60.57,50.23,0.727,73.8,63.89,3870.1
2023-09-03,2023,9,Autumn,Coal,West,58.28,56.84,47.789,55.0,63.89,3723.48
2023-09-04,2023,9,Autumn,Solar,South,40.99,33.9,0.0,67.6,71.68,2938.01
2023-09-04,2023,9,Autumn,Wind,East,29.46,26.14,0.0,16.1,71.68,2111.37
2023-09-04,2023,9,Autumn,Gas,South,76.92,72.2,37.689,72.3,71.68,5513.3
2023-09-04,2023,9,Autumn,Nuclear,North,59.54,58.55,0.715,79.9,71.68,4268.12
2023-09-04,2023,9,Autumn,Coal,East,55.67,50.11,45.647,55.0,71.68,3990.23
2023-09-05,2023,9,Autumn,Solar,North,47.87,39.86,0.0,79.8,60.69,2905.46
2023-09-05,2023,9,Autumn,Wind,South,27.46,25.86,0.0,27.5,60.69,1666.64
2023-09-05,2023,9,Autumn,Gas,North,84.96,76.31,41.63,83.5,60.69,5156.21
2023-09-05,2023,9,Autumn,Nuclear,South,53.89,48.95,0.647,80.8,60.69,3270.45
2023-09-05,2023,9,Autumn,Coal,South,52.26,47.08,42.854,71.8,60.69,3171.72
2023-09-06,2023,9,Autumn,Solar,West,43.57,36.36,0.0,93.4,60.31,2627.8
2023-09-06,2023,9,Autumn,Wind,North,28.54,27.29,0.0,28.1,60.31,1721.28
2023-09-06,2023,9,Autumn,Gas,South,75.05,69.57,36.772,79.3,60.31,4526.0
2023-09-06,2023,9,Autumn,Nuclear,South,58.19,54.23,0.698,87.3,60.31,3509.41
2023-09-06,2023,9,Autumn,Coal,East,46.85,44.0,38.417,55.8,60.31,2825.53
2023-09-07,2023,9,Autumn,Solar,South,44.83,43.07,0.0,80.6,66.53,2982.8
2023-09-07,2023,9,Autumn,Wind,South,27.06,24.43,0.0,36.0,66.53,1800.57
2023-09-07,2023,9,Autumn,Gas,East,90.69,78.91,44.436,75.0,66.53,6033.36
2023-09-07,2023,9,Autumn,Nuclear,East,64.75,58.52,0.777,89.5,66.53,4308.01
2023-09-07,2023,9,Autumn,Coal,North,52.03,49.56,42.666,51.8,66.53,3461.64
2023-09-08,2023,9,Autumn,Solar,South,47.71,42.17,0.0,73.3,69.7,3325.26
2023-09-08,2023,9,Autumn,Wind,West,30.22,26.22,0.0,42.7,69.7,2106.03
2023-09-08,2023,9,Autumn,Gas,North,93.57,88.18,45.852,73.5,69.7,6522.16
2023-09-08,2023,9,Autumn,Nuclear,North,58.58,48.21,0.703,90.6,69.7,4082.69
2023-09-08,2023,9,Autumn,Coal,East,53.68,48.14,44.02,66.8,69.7,3741.73
2023-09-09,2023,9,Autumn,Solar,West,51.15,43.6,0.0,85.5,63.86,3266.47
2023-09-09,2023,9,Autumn,Wind,West,33.77,29.56,0.0,29.7,63.86,2156.39
2023-09-09,2023,9,Autumn,Gas,East,96.76,89.8,47.413,81.2,63.86,6179.16
2023-09-09,2023,9,Autumn,Nuclear,North,50.08,46.29,0.601,82.3,63.86,3198.03
2023-09-09,2023,9,Autumn,Coal,North,47.66,39.66,39.084,67.2,63.86,3043.75
2023-09-10,2023,9,Autumn,Solar,West,40.44,37.5,0.0,74.1,63.25,2557.78
2023-09-10,2023,9,Autumn,Wind,West,25.2,23.22,0.0,21.2,63.25,1593.95
2023-09-10,2023,9,Autumn,Gas,North,103.64,92.17,50.783,79.9,63.25,6555.14
2023-09-10,2023,9,Autumn,Nuclear,North,59.8,57.79,0.718,74.6,63.25,3782.39
2023-09-10,2023,9,Autumn,Coal,West,57.24,54.01,46.934,62.6,63.25,3620.2
2023-09-11,2023,9,Autumn,Solar,North,56.78,47.19,0.0,84.1,59.96,3404.28
2023-09-11,2023,9,Autumn,Wind,West,28.26,27.14,0.0,35.1,59.96,1694.49
2023-09-11,2023,9,Autumn,Gas,South,91.94,77.5,45.051,79.5,59.96,5512.75
2023-09-11,2023,9,Autumn,Nuclear,North,55.21,45.3,0.663,84.2,59.96,3310.34
2023-09-11,2023,9,Autumn,Coal,East,53.1,47.48,43.545,53.5,59.96,3184.12
2023-09-12,2023,9,Autumn,Solar,North,34.97,32.13,0.0,75.7,53.24,1861.76
2023-09-12,2023,9,Autumn,Wind,West,34.88,28.98,0.0,30.7,53.24,1856.75
2023-09-12,2023,9,Autumn,Gas,West,89.47,76.28,43.84,82.2,53.24,4763.3
2023-09-12,2023,9,Autumn,Nuclear,South,54.65,51.14,0.656,80.5,53.24,2909.68
2023-09-12,2023,9,Autumn,Coal,East,48.64,44.96,39.887,56.3,53.24,2589.75
2023-09-13,2023,9,Autumn,Solar,North,40.53,34.28,0.0,83.1,76.43,3097.66
2023-09-13,2023,9,Autumn,Wind,South,31.13,29.09,0.0,33.4,76.43,2379.42
2023-09-13,2023,9,Autumn,Gas,West,81.42,80.33,39.895,94.5,76.43,6222.88
2023-09-13,2023,9,Autumn,Nuclear,North,56.05,46.58,0.673,84.8,76.43,4283.64
2023-09-13,2023,9,Autumn,Coal,South,42.83,41.0,35.121,58.2,76.43,3273.54
2023-09-14,2023,9,Autumn,Solar,South,39.5,34.17,0.0,84.7,66.07,2609.57
2023-09-14,2023,9,Autumn,Wind,North,31.49,28.84,0.0,43.1,66.07,2080.87
2023-09-14,2023,9,Autumn,Gas,South,104.05,95.42,50.983,69.1,66.07,6874.44
2023-09-14,2023,9,Autumn,Nuclear,West,46.25,41.12,0.555,74.6,66.07,3055.96
2023-09-14,2023,9,Autumn,Coal,West,43.8,38.66,35.914,57.5,66.07,2893.68
2023-09-15,2023,9,Autumn,Solar,East,58.08,49.26,0.0,83.8,66.65,3871.14
2023-09-15,2023,9,Autumn,Wind,East,35.34,33.47,0.0,31.5,66.65,2355.55
2023-09-15,2023,9,Autumn,Gas,South,82.09,72.63,40.223,86.3,66.65,5471.19
2023-09-15,2023,9,Autumn,Nuclear,North,54.41,46.45,0.653,80.4,66.65,3626.64
2023-09-15,2023,9,Autumn,Coal,North,49.66,44.9,40.722,48.2,66.65,3309.89
2023-09-16,2023,9,Autumn,Solar,East,40.85,39.89,0.0,79.1,57.88,2364.6
2023-09-16,2023,9,Autumn,Wind,East,29.54,25.94,0.0,28.0,57.88,1709.52
2023-09-16,2023,9,Autumn,Gas,North,106.51,98.39,52.187,77.3,57.88,6164.51
2023-09-16,2023,9,Autumn,Nuclear,West,63.61,52.94,0.763,87.0,57.88,3681.61
2023-09-16,2023,9,Autumn,Coal,East,46.61,42.17,38.222,59.6,57.88,2697.92
2023-09-17,2023,9,Autumn,Solar,North,39.3,37.78,0.0,93.0,68.43,2689.43
2023-09-17,2023,9,Autumn,Wind,South,29.29,27.63,0.0,35.9,68.43,2004.17
2023-09-17,2023,9,Autumn,Gas,East,83.91,80.79,41.118,82.8,68.43,5742.29
2023-09-17,2023,9,Autumn,Nuclear,North,46.5,39.63,0.558,80.9,68.43,3181.95
2023-09-17,2023,9,Autumn,Coal,East,49.45,42.58,40.546,53.2,68.43,3383.64
2023-09-18,2023,9,Autumn,Solar,North,45.13,38.98,0.0,89.6,69.84,3152.16
2023-09-18,2023,9,Autumn,Wind,West,29.31,26.09,0.0,36.1,69.84,2047.28
2023-09-18,2023,9,Autumn,Gas,South,88.96,83.54,43.591,81.5,69.84,6213.04
2023-09-18,2023,9,Autumn,Nuclear,North,53.62,47.25,0.643,90.4,69.84,3745.06
2023-09-18,2023,9,Autumn,Coal,West,52.22,42.89,42.818,54.2,69.84,3646.81
2023-09-19,2023,9,Autumn,Solar,South,29.65,26.8,0.0,86.8,68.87,2041.68
2023-09-19,2023,9,Autumn,Wind,West,31.23,30.43,0.0,27.3,68.87,2150.67
2023-09-19,2023,9,Autumn,Gas,West,94.64,79.3,46.372,74.3,68.87,6517.66
2023-09-19,2023,9,Autumn,Nuclear,West,11.39,9.6,0.137,21.9,68.87,784.15
2023-09-19,2023,9,Autumn,Coal,North,49.8,43.47,40.839,54.8,68.87,3429.99
2023-09-20,2023,9,Autumn,Solar,West,47.51,44.51,0.0,86.4,66.51,3159.75
2023-09-20,2023,9,Autumn,Wind,South,29.9,26.52,0.0,34.6,66.51,1988.53
2023-09-20,2023,9,Autumn,Gas,South,72.58,66.37,35.562,80.3,66.51,4826.97
2023-09-20,2023,9,Autumn,Nuclear,South,63.04,53.54,0.756,86.4,66.51,4192.53
2023-09-20,2023,9,Autumn,Coal,North,52.49,51.77,43.042,62.2,66.51,3491.16
2023-09-21,2023,9,Autumn,Solar,South,40.79,37.47,0.0,76.3,62.17,2536.17
2023-09-21,2023,9,Autumn,Wind,West,16.62,16.35,0.0,33.8,62.17,1032.98
2023-09-21,2023,9,Autumn,Gas,North,87.02,73.75,42.641,73.6,62.17,5410.2
2023-09-21,2023,9,Autumn,Nuclear,South,43.91,36.91,0.527,86.0,62.17,2730.07
2023-09-21,2023,9,Autumn,Coal,East,41.76,37.64,34.244,63.8,62.17,2596.25
2023-09-22,2023,9,Autumn,Solar,North,48.32,43.14,0.0,75.5,68.52,3310.72
2023-09-22,2023,9,Autumn,Wind,West,27.24,23.25,0.0,33.6,68.52,1866.46
2023-09-22,2023,9,Autumn,Gas,West,98.89,94.87,48.456,74.7,68.52,6775.93
2023-09-22,2023,9,Autumn,Nuclear,East,65.88,60.95,0.791,70.5,68.52,4514.39
2023-09-22,2023,9,Autumn,Coal,South,47.65,40.08,39.074,42.8,68.52,3265.05
2023-09-23,2023,9,Autumn,Solar,North,49.6,42.51,0.0,90.6,66.6,3303.3
2023-09-23,2023,9,Autumn,Wind,West,30.52,29.95,0.0,28.6,66.6,2032.86
2023-09-23,2023,9,Autumn,Gas,North,112.09,103.17,54.924,76.4,66.6,7465.19
2023-09-23,2023,9,Autumn,Nuclear,North,49.86,46.5,0.598,89.3,66.6,3320.44
2023-09-23,2023,9,Autumn,Coal,East,36.39,30.7,29.838,64.4,66.6,2423.42
2023-09-24,2023,9,Autumn,Solar,North,43.64,38.45,0.0,89.4,67.7,2954.55
2023-09-24,2023,9,Autumn,Wind,East,25.92,24.82,0.0,32.3,67.7,1755.02
2023-09-24,2023,9,Autumn,Gas,East,90.67,87.23,44.43,79.3,67.7,6138.6
2023-09-24,2023,9,Autumn,Nuclear,North,67.04,62.51,0.804,79.7,67.7,4538.58
2023-09-24,2023,9,Autumn,Coal,North,43.33,38.44,35.533,60.9,67.7,2933.63
2023-09-25,2023,9,Autumn,Solar,North,52.81,48.97,0.0,91.6,63.76,3366.94
2023-09-25,2023,9,Autumn,Wind,East,29.72,29.08,0.0,29.6,63.76,1894.81
2023-09-25,2023,9,Autumn,Gas,West,83.31,76.53,40.823,78.0,63.76,5311.99
2023-09-25,2023,9,Autumn,Nuclear,West,58.77,56.81,0.705,92.5,63.76,3747.37
2023-09-25,2023,9,Autumn,Coal,East,46.91,43.58,38.464,52.6,63.76,2990.83
2023-09-26,2023,9,Autumn,Solar,North,48.4,41.42,0.0,90.8,64.58,3125.98
2023-09-26,2023,9,Autumn,Wind,North,30.1,27.15,0.0,28.5,64.58,1943.71
2023-09-26,2023,9,Autumn,Gas,South,89.94,84.96,44.073,82.3,64.58,5808.63
2023-09-26,2023,9,Autumn,Nuclear,West,67.5,62.24,0.81,89.0,64.58,4358.87
2023-09-26,2023,9,Autumn,Coal,North,54.81,54.16,44.94,67.1,64.58,3539.33
2023-09-27,2023,9,Autumn,Solar,South,48.6,42.83,0.0,96.4,67.45,3277.92
2023-09-27,2023,9,Autumn,Wind,North,30.93,25.63,0.0,34.2,67.45,2086.5
2023-09-27,2023,9,Autumn,Gas,East,86.54,82.0,42.405,87.7,67.45,5837.2
2023-09-27,2023,9,Autumn,Nuclear,North,47.1,40.36,0.565,77.7,67.45,3176.99
2023-09-27,2023,9,Autumn,Coal,East,43.95,39.59,36.037,55.3,67.45,2964.26
2023-09-28,2023,9,Autumn,Solar,West,44.96,41.42,0.0,81.1,57.04,2564.76
2023-09-28,2023,9,Autumn,Wind,South,35.02,30.1,0.0,32.9,57.04,1997.26
2023-09-28,2023,9,Autumn,Gas,East,82.57,79.44,40.457,81.5,57.04,4709.52
2023-09-28,2023,9,Autumn,Nuclear,North,66.33,58.44,0.796,88.0,57.04,3783.33
2023-09-28,2023,9,Autumn,Coal,East,49.06,45.91,40.231,54.8,57.04,2798.53
2023-09-29,2023,9,Autumn,Solar,West,43.31,36.68,0.0,93.0,64.31,2784.96
2023-09-29,2023,9,Autumn,Wind,East,29.16,25.08,0.0,31.0,64.31,1875.5
2023-09-29,2023,9,Autumn,Gas,North,71.03,66.12,34.807,78.3,64.31,4568.22
2023-09-29,2023,9,Autumn,Nuclear,North,60.52,56.53,0.726,86.5,64.31,3892.17
2023-09-29,2023,9,Autumn,Coal,North,45.75,45.25,37.516,54.6,64.31,2942.28
2023-09-30,2023,9,Autumn,Solar,South,41.53,40.7,0.0,78.8,67.64,2809.33
2023-09-30,2023,9,Autumn,Wind,South,29.92,27.26,0.0,25.6,67.64,2023.91
2023-09-30,2023,9,Autumn,Gas,East,84.57,81.85,41.441,78.6,67.64,5720.6
2023-09-30,2023,9,Autumn,Nuclear,South,58.27,48.77,0.699,82.5,67.64,3941.33
2023-09-30,2023,9,Autumn,Coal,North,42.42,35.33,34.781,64.3,67.64,2868.99
2023-10-01,2023,10,Autumn,Solar,West,43.97,37.66,0.0,88.5,64.22,2823.94
2023-10-01,2023,10,Autumn,Wind,West,34.87,29.47,0.0,28.3,64.22,2239.62
2023-10-01,2023,10,Autumn,Gas,South,88.75,82.5,43.489,85.6,64.22,5699.78
2023-10-01,2023,10,Autumn,Nuclear,North,57.9,50.02,0.695,89.9,64.22,3718.05
2023-10-01,2023,10,Autumn,Coal,South,47.53,44.05,38.978,51.9,64.22,3052.62
2023-10-02,2023,10,Autumn,Solar,East,41.93,38.48,0.0,77.4,62.97,2640.1
2023-10-02,2023,10,Autumn,Wind,South,27.22,24.27,0.0,25.6,62.97,1713.98
2023-10-02,2023,10,Autumn,Gas,North,90.4,83.64,44.295,80.6,62.97,5692.3
2023-10-02,2023,10,Autumn,Nuclear,South,56.46,51.03,0.678,78.0,62.97,3555.3
2023-10-02,2023,10,Autumn,Coal,South,43.74,38.14,35.868,55.2,62.97,2754.42
2023-10-03,2023,10,Autumn,Solar,West,37.87,32.76,0.0,74.4,68.79,2604.83
2023-10-03,2023,10,Autumn,Wind,West,27.39,23.12,0.0,22.5,68.79,1884.3
2023-10-03,2023,10,Autumn,Gas,West,102.65,101.41,50.3,72.2,68.79,7061.57
2023-10-03,2023,10,Autumn,Nuclear,North,47.24,39.82,0.567,93.7,68.79,3249.84
2023-10-03,2023,10,Autumn,Coal,North,45.4,44.91,37.231,51.4,68.79,3123.32
2023-10-04,2023,10,Autumn,Solar,East,46.7,44.53,0.0,84.3,59.57,2781.71
2023-10-04,2023,10,Autumn,Wind,East,30.3,26.53,0.0,27.1,59.57,1804.78
2023-10-04,2023,10,Autumn,Gas,South,74.32,67.85,36.414,77.5,59.57,4426.96
2023-10-04,2023,10,Autumn,Nuclear,North,53.22,46.23,0.639,85.2,59.57,3170.54
2023-10-04,2023,10,Autumn,Coal,North,49.6,47.41,40.674,65.0,59.57,2954.82
2023-10-05,2023,10,Autumn,Solar,East,40.92,35.51,0.0,88.0,59.52,2435.71
2023-10-05,2023,10,Autumn,Wind,West,32.39,31.17,0.0,37.3,59.52,1928.06
2023-10-05,2023,10,Autumn,Gas,West,80.81,78.9,39.596,77.0,59.52,4809.73
2023-10-05,2023,10,Autumn,Nuclear,East,58.21,53.48,0.698,87.0,59.52,3464.44
2023-10-05,2023,10,Autumn,Coal,North,53.99,48.88,44.275,66.9,59.52,3213.71
2023-10-06,2023,10,Autumn,Solar,West,46.42,41.41,0.0,91.8,62.96,2922.59
2023-10-06,2023,10,Autumn,Wind,East,27.23,22.93,0.0,29.4,62.96,1714.47
2023-10-06,2023,10,Autumn,Gas,North,73.58,67.39,36.052,70.0,62.96,4632.33
2023-10-06,2023,10,Autumn,Nuclear,North,61.14,51.21,0.734,77.6,62.96,3849.24
2023-10-06,2023,10,Autumn,Coal,East,40.62,35.86,33.31,55.0,62.96,2557.6
2023-10-07,2023,10,Autumn,Solar,North,44.26,40.7,0.0,87.9,74.22,3285.3
2023-10-07,2023,10,Autumn,Wind,West,33.68,28.74,0.0,32.1,74.22,2499.82
2023-10-07,2023,10,Autumn,Gas,West,92.89,82.33,45.515,78.8,74.22,6894.11
2023-10-07,2023,10,Autumn,Nuclear,North,56.43,47.13,0.677,82.8,74.22,4188.46
2023-10-07,2023,10,Autumn,Coal,East,44.88,37.22,36.8,51.1,74.22,3330.89
2023-10-08,2023,10,Autumn,Solar,North,47.01,46.17,0.0,79.7,65.47,3077.62
2023-10-08,2023,10,Autumn,Wind,East,24.33,22.04,0.0,21.9,65.47,1593.0
2023-10-08,2023,10,Autumn,Gas,West,94.36,87.14,46.237,92.4,65.47,6177.88
2023-10-08,2023,10,Autumn,Nuclear,South,55.71,46.24,0.668,80.0,65.47,3647.17
2023-10-08,2023,10,Autumn,Coal,North,54.12,46.51,44.375,58.1,65.47,3542.96
2023-10-09,2023,10,Autumn,Solar,East,46.36,39.29,0.0,78.9,64.87,3007.35
2023-10-09,2023,10,Autumn,Wind,East,27.05,23.99,0.0,40.9,64.87,1754.52
2023-10-09,2023,10,Autumn,Gas,North,94.84,77.8,46.47,86.3,64.87,6152.08
2023-10-09,2023,10,Autumn,Nuclear,North,61.7,59.02,0.74,91.5,64.87,4002.58
2023-10-09,2023,10,Autumn,Coal,West,47.82,41.02,39.211,63.1,64.87,3101.98
2023-10-10,2023,10,Autumn,Solar,North,43.05,35.5,0.0,86.8,63.32,2726.1
2023-10-10,2023,10,Autumn,Wind,East,23.95,20.97,0.0,37.6,63.32,1516.31
2023-10-10,2023,10,Autumn,Gas,West,91.03,85.04,44.605,67.2,63.32,5764.11
2023-10-10,2023,10,Autumn,Nuclear,West,9.44,8.74,0.113,21.4,63.32,597.94
2023-10-10,2023,10,Autumn,Coal,South,40.26,34.03,33.015,62.6,63.32,2549.41
2023-10-11,2023,10,Autumn,Solar,West,45.1,43.91,0.0,83.5,68.15,3073.5
2023-10-11,2023,10,Autumn,Wind,North,38.71,33.94,0.0,32.1,68.15,2637.88
2023-10-11,2023,10,Autumn,Gas,South,81.82,75.85,40.09,82.4,68.15,5575.83
2023-10-11,2023,10,Autumn,Nuclear,North,54.94,53.21,0.659,91.6,68.15,3743.83
2023-10-11,2023,10,Autumn,Coal,South,46.33,41.63,37.991,56.3,68.15,3157.41
2023-10-12,2023,10,Autumn,Solar,North,51.96,44.8,0.0,84.4,67.55,3509.65
2023-10-12,2023,10,Autumn,Wind,West,27.4,25.24,0.0,33.7,67.55,1850.89
2023-10-12,2023,10,Autumn,Gas,North,85.92,74.62,42.101,81.0,67.55,5803.97
2023-10-12,2023,10,Autumn,Nuclear,North,49.44,44.19,0.593,72.1,67.55,3339.47
2023-10-12,2023,10,Autumn,Coal,East,47.22,45.24,38.718,57.4,67.55,3189.55
2023-10-13,2023,10,Autumn,Solar,South,41.24,35.07,0.0,90.3,59.48,2452.99
2023-10-13,2023,10,Autumn,Wind,West,35.29,29.45,0.0,26.1,59.48,2099.12
2023-10-13,2023,10,Autumn,Gas,South,86.5,76.47,42.383,82.4,59.48,5144.74
2023-10-13,2023,10,Autumn,Nuclear,East,59.23,53.29,0.711,94.0,59.48,3522.9
2023-10-13,2023,10,Autumn,Coal,West,57.61,55.85,47.237,50.0,59.48,3426.43
2023-10-14,2023,10,Autumn,Solar,East,39.48,38.64,0.0,78.9,71.54,2824.42
2023-10-14,2023,10,Autumn,Wind,South,25.84,22.48,0.0,38.4,71.54,1848.32
2023-10-14,2023,10,Autumn,Gas,North,94.19,79.14,46.152,72.7,71.54,6738.19
2023-10-14,2023,10,Autumn,Nuclear,East,10.37,9.29,0.124,27.7,71.54,742.18
2023-10-14,2023,10,Autumn,Coal,West,45.81,38.28,37.562,58.1,71.54,3277.05
2023-10-15,2023,10,Autumn,Solar,South,40.32,35.42,0.0,75.3,62.55,2521.93
2023-10-15,2023,10,Autumn,Wind,East,23.75,21.27,0.0,37.2,62.55,1485.56
2023-10-15,2023,10,Autumn,Gas,East,98.85,82.5,48.438,74.4,62.55,6183.22
2023-10-15,2023,10,Autumn,Nuclear,East,59.63,50.11,0.716,76.8,62.55,3729.72
2023-10-15,2023,10,Autumn,Coal,South,47.27,45.36,38.759,66.3,62.55,2956.54
2023-10-16,2023,10,Autumn,Solar,North,40.14,35.75,0.0,79.6,65.56,2631.29
2023-10-16,2023,10,Autumn,Wind,West,24.79,20.4,0.0,25.8,65.56,1624.95
2023-10-16,2023,10,Autumn,Gas,West,88.68,83.05,43.454,81.8,65.56,5813.9
2023-10-16,2023,10,Autumn,Nuclear,South,61.67,55.48,0.74,65.9,65.56,4043.22
2023-10-16,2023,10,Autumn,Coal,North,49.7,46.74,40.755,57.0,65.56,3258.44
2023-10-17,2023,10,Autumn,Solar,West,48.85,40.27,0.0,90.3,67.61,3303.05
2023-10-17,2023,10,Autumn,Wind,East,30.92,30.34,0.0,29.6,67.61,2090.82
2023-10-17,2023,10,Autumn,Gas,East,108.89,103.35,53.357,82.6,67.61,7362.23
